,nonlinearity,alpha,loss,entropy,test_spearman,test_pearson,test_mse
347,exponential,0.26677993265203287,bradley_terry,2.4453046468032134,0.999,0.999,797.874
348,exponential,0.26677993265203287,mse,2.4118665289638215,1.000,1.000,0.001
349,exponential,0.26677993265203287,bradley_terry,2.4118665289638215,1.000,0.999,420.236
350,exponential,0.26677993265203287,mse,2.080182273842176,0.999,1.000,0.001
351,exponential,0.26677993265203287,bradley_terry,2.080182273842176,0.999,0.995,985.962
352,exponential,0.26677993265203287,mse,2.2368053208002276,1.000,1.000,0.001
353,exponential,0.26677993265203287,bradley_terry,2.2368053208002276,0.999,0.996,663.111
354,exponential,0.26677993265203287,mse,2.3952117575069938,0.999,0.999,0.002
355,exponential,0.26677993265203287,bradley_terry,2.3952117575069938,0.994,0.993,220.937
356,exponential,0.26677993265203287,mse,2.0954670589614706,0.999,0.999,0.001
357,exponential,0.26677993265203287,bradley_terry,2.0954670589614706,0.994,0.987,112.611
358,exponential,0.26677993265203287,mse,2.1838922000435224,1.000,1.000,0.000
359,exponential,0.26677993265203287,bradley_terry,2.1838922000435224,1.000,0.998,972.319
360,exponential,0.26677993265203287,mse,2.5584747670303734,1.000,1.000,0.001
361,exponential,0.26677993265203287,bradley_terry,2.5584747670303734,0.997,0.996,171.569
362,exponential,0.26677993265203287,mse,2.2787267279476513,1.000,1.000,0.000
363,exponential,0.26677993265203287,bradley_terry,2.2787267279476513,1.000,0.999,413.117
364,exponential,0.26677993265203287,mse,2.3594969074515317,1.000,1.000,0.001
365,exponential,0.26677993265203287,bradley_terry,2.3594969074515317,0.998,0.997,251.392
366,exponential,0.26677993265203287,mse,2.2836002542144165,0.999,0.999,0.002
367,exponential,0.26677993265203287,bradley_terry,2.2836002542144165,0.995,0.996,492.432
368,exponential,0.26677993265203287,mse,2.078870188477493,1.000,1.000,0.000
369,exponential,0.26677993265203287,bradley_terry,2.078870188477493,0.999,0.995,447.301
370,exponential,0.26677993265203287,mse,1.876191678554993,1.000,1.000,0.000
371,exponential,0.26677993265203287,bradley_terry,1.876191678554993,0.999,0.999,570.835
372,exponential,0.26677993265203287,mse,1.4687791541564739,1.000,1.000,0.001
373,exponential,0.26677993265203287,bradley_terry,1.4687791541564739,0.996,0.990,94.604
374,exponential,0.26677993265203287,mse,2.6475568237640665,0.997,0.997,0.006
375,exponential,0.26677993265203287,bradley_terry,2.6475568237640665,0.995,0.993,355.466
376,exponential,0.26677993265203287,mse,2.400193295386634,0.999,0.999,0.001
377,exponential,0.26677993265203287,bradley_terry,2.400193295386634,0.999,0.998,3328.074
378,exponential,0.26677993265203287,mse,2.305974033867253,0.999,1.000,0.001
379,exponential,0.26677993265203287,bradley_terry,2.305974033867253,0.998,0.993,335.343
380,exponential,0.26677993265203287,mse,2.2744535808198787,1.000,1.000,0.001
381,exponential,0.26677993265203287,bradley_terry,2.2744535808198787,0.999,0.998,486.808
382,exponential,0.26677993265203287,mse,2.4240304633732084,1.000,1.000,0.000
383,exponential,0.26677993265203287,bradley_terry,2.4240304633732084,0.997,0.993,244.383
384,exponential,0.26677993265203287,mse,2.254404937835224,1.000,1.000,0.000
385,exponential,0.26677993265203287,bradley_terry,2.254404937835224,0.999,0.998,797.549
386,exponential,0.26677993265203287,mse,2.5394755259386104,1.000,1.000,0.001
387,exponential,0.26677993265203287,bradley_terry,2.5394755259386104,0.999,0.998,1211.210
388,exponential,0.26677993265203287,mse,2.233838339363089,1.000,1.000,0.001
389,exponential,0.26677993265203287,bradley_terry,2.233838339363089,0.999,0.999,1021.763
390,exponential,0.26677993265203287,mse,2.37572604176079,1.000,0.999,0.001
391,exponential,0.26677993265203287,bradley_terry,2.37572604176079,0.999,0.999,848.736
392,exponential,0.26677993265203287,mse,2.0990780768432447,1.000,1.000,0.000
393,exponential,0.26677993265203287,bradley_terry,2.0990780768432447,0.999,0.999,3152.401
394,exponential,0.26677993265203287,mse,2.2878536352145455,1.000,1.000,0.001
395,exponential,0.26677993265203287,bradley_terry,2.2878536352145455,0.999,0.997,357.385
396,exponential,0.26677993265203287,mse,2.408987680368391,0.997,0.998,0.005
397,exponential,0.26677993265203287,bradley_terry,2.408987680368391,0.995,0.995,499.852
398,exponential,0.26677993265203287,mse,2.180182321511845,1.000,1.000,0.000
399,exponential,0.26677993265203287,bradley_terry,2.180182321511845,1.000,0.998,483.255
400,exponential,0.3700021191389153,mse,2.1167582596555885,0.999,0.999,0.002
401,exponential,0.3700021191389153,bradley_terry,2.1167582596555885,0.999,0.996,955.177
402,exponential,0.3700021191389153,mse,2.3615459743576945,1.000,1.000,0.001
403,exponential,0.3700021191389153,bradley_terry,2.3615459743576945,0.999,0.997,840.828
404,exponential,0.3700021191389153,mse,2.627931285098073,0.999,0.998,0.004
405,exponential,0.3700021191389153,bradley_terry,2.627931285098073,0.998,0.995,514.214
406,exponential,0.3700021191389153,mse,2.430149885850317,0.999,0.999,0.002
407,exponential,0.3700021191389153,bradley_terry,2.430149885850317,0.999,0.997,265.541
408,exponential,0.3700021191389153,mse,1.8524416945342221,1.000,0.999,0.001
409,exponential,0.3700021191389153,bradley_terry,1.8524416945342221,1.000,0.999,1461.425
410,exponential,0.3700021191389153,mse,2.2257843385586877,0.999,0.999,0.002
411,exponential,0.3700021191389153,bradley_terry,2.2257843385586877,0.999,0.996,354.028
412,exponential,0.3700021191389153,mse,2.5038042501534012,1.000,1.000,0.001
413,exponential,0.3700021191389153,bradley_terry,2.5038042501534012,1.000,0.997,1015.529
414,exponential,0.3700021191389153,mse,2.5334832990898266,0.999,0.999,0.001
415,exponential,0.3700021191389153,bradley_terry,2.5334832990898266,0.998,0.996,449.885
416,exponential,0.3700021191389153,mse,1.9302004208531265,1.000,1.000,0.001
417,exponential,0.3700021191389153,bradley_terry,1.9302004208531265,1.000,0.996,593.742
418,exponential,0.3700021191389153,mse,2.4444781991869107,0.999,0.999,0.001
419,exponential,0.3700021191389153,bradley_terry,2.4444781991869107,1.000,0.998,937.941
420,exponential,0.3700021191389153,mse,1.9292836294659519,0.999,0.999,0.001
421,exponential,0.3700021191389153,bradley_terry,1.9292836294659519,1.000,0.998,1249.038
422,exponential,0.3700021191389153,mse,2.0247141361566565,1.000,1.000,0.001
423,exponential,0.3700021191389153,bradley_terry,2.0247141361566565,1.000,0.997,1268.807
424,exponential,0.3700021191389153,mse,2.1453873669831416,0.999,0.999,0.003
425,exponential,0.3700021191389153,bradley_terry,2.1453873669831416,1.000,0.997,1160.036
426,exponential,0.3700021191389153,mse,2.298653886831883,0.999,0.999,0.002
427,exponential,0.3700021191389153,bradley_terry,2.298653886831883,0.950,0.948,65.638
428,exponential,0.3700021191389153,mse,2.402245456606571,0.999,0.999,0.003
429,exponential,0.3700021191389153,bradley_terry,2.402245456606571,0.997,0.989,826.107
430,exponential,0.3700021191389153,mse,2.6060099824755003,0.998,0.998,0.003
431,exponential,0.3700021191389153,bradley_terry,2.6060099824755003,1.000,0.998,776.060
432,exponential,0.3700021191389153,mse,2.295859698580567,1.000,1.000,0.001
433,exponential,0.3700021191389153,bradley_terry,2.295859698580567,0.998,0.997,358.285
434,exponential,0.3700021191389153,mse,2.2826593954990235,1.000,1.000,0.001
435,exponential,0.3700021191389153,bradley_terry,2.2826593954990235,0.999,0.993,394.486
436,exponential,0.3700021191389153,mse,1.5988717752714698,1.000,1.000,0.001
437,exponential,0.3700021191389153,bradley_terry,1.5988717752714698,1.000,0.998,1387.764
438,exponential,0.3700021191389153,mse,2.3373145184346558,1.000,1.000,0.000
439,exponential,0.3700021191389153,bradley_terry,2.3373145184346558,0.999,0.998,460.549
440,exponential,0.3700021191389153,mse,2.4294000895874706,1.000,1.000,0.001
441,exponential,0.3700021191389153,bradley_terry,2.4294000895874706,1.000,0.998,1350.710
442,exponential,0.3700021191389153,mse,2.4148061206764337,1.000,1.000,0.000
443,exponential,0.3700021191389153,bradley_terry,2.4148061206764337,0.997,0.996,400.283
444,exponential,0.3700021191389153,mse,2.5060713763085714,1.000,1.000,0.001
445,exponential,0.3700021191389153,bradley_terry,2.5060713763085714,1.000,0.994,672.252
446,exponential,0.3700021191389153,mse,2.136111537050123,1.000,1.000,0.001
447,exponential,0.3700021191389153,bradley_terry,2.136111537050123,1.000,0.997,935.052
448,exponential,0.3700021191389153,mse,1.9573495107510381,0.999,0.999,0.001
449,exponential,0.3700021191389153,bradley_terry,1.9573495107510381,0.999,0.994,418.109
450,exponential,0.3700021191389153,mse,2.4162612067282256,1.000,1.000,0.001
451,exponential,0.3700021191389153,bradley_terry,2.4162612067282256,0.999,0.994,523.921
452,exponential,0.3700021191389153,mse,2.4291306797022454,1.000,1.000,0.001
453,exponential,0.3700021191389153,bradley_terry,2.4291306797022454,0.998,0.996,1093.950
454,exponential,0.3700021191389153,mse,2.2443564867098136,0.998,0.999,0.003
455,exponential,0.3700021191389153,bradley_terry,2.2443564867098136,1.000,0.998,504.043
456,exponential,0.3700021191389153,mse,2.128864154974504,0.998,0.998,0.004
457,exponential,0.3700021191389153,bradley_terry,2.128864154974504,0.995,0.992,581.737
458,exponential,0.3700021191389153,mse,2.1567021104146287,1.000,1.000,0.000
459,exponential,0.3700021191389153,bradley_terry,2.1567021104146287,1.000,0.998,984.713
460,exponential,0.3700021191389153,mse,2.4964830840704,0.999,0.998,0.004
461,exponential,0.3700021191389153,bradley_terry,2.4964830840704,0.999,0.997,855.290
462,exponential,0.3700021191389153,mse,2.1144627934356923,1.000,1.000,0.001
463,exponential,0.3700021191389153,bradley_terry,2.1144627934356923,0.999,0.997,408.328
464,exponential,0.3700021191389153,mse,2.2876481958282118,0.999,0.999,0.001
465,exponential,0.3700021191389153,bradley_terry,2.2876481958282118,0.998,0.997,716.231
466,exponential,0.3700021191389153,mse,1.8740340238513498,0.999,0.999,0.001
467,exponential,0.3700021191389153,bradley_terry,1.8740340238513498,0.999,0.997,317.658
468,exponential,0.3700021191389153,mse,2.3421533947631894,1.000,1.000,0.000
469,exponential,0.3700021191389153,bradley_terry,2.3421533947631894,1.000,0.998,371.207
470,exponential,0.3700021191389153,mse,2.144788224309608,1.000,1.000,0.001
471,exponential,0.3700021191389153,bradley_terry,2.144788224309608,1.000,0.998,595.475
472,exponential,0.3700021191389153,mse,2.4974978050158687,0.998,0.999,0.003
473,exponential,0.3700021191389153,bradley_terry,2.4974978050158687,1.000,0.995,663.236
474,exponential,0.3700021191389153,mse,2.428196383589511,0.998,0.998,0.004
475,exponential,0.3700021191389153,bradley_terry,2.428196383589511,0.998,0.997,743.136
476,exponential,0.3700021191389153,mse,2.033815294602106,1.000,1.000,0.001
477,exponential,0.3700021191389153,bradley_terry,2.033815294602106,1.000,0.997,913.212
478,exponential,0.3700021191389153,mse,2.3892754119881223,0.997,0.998,0.005
479,exponential,0.3700021191389153,bradley_terry,2.3892754119881223,0.998,0.996,254.274
480,exponential,0.3700021191389153,mse,2.2613000236103757,0.999,0.999,0.001
481,exponential,0.3700021191389153,bradley_terry,2.2613000236103757,1.000,0.996,1130.534
482,exponential,0.3700021191389153,mse,2.1694541383802983,0.999,0.999,0.001
483,exponential,0.3700021191389153,bradley_terry,2.1694541383802983,0.999,0.997,389.252
484,exponential,0.3700021191389153,mse,2.152714831369548,0.998,0.999,0.003
485,exponential,0.3700021191389153,bradley_terry,2.152714831369548,0.999,0.998,847.586
486,exponential,0.3700021191389153,mse,2.33520262357202,0.999,0.999,0.002
487,exponential,0.3700021191389153,bradley_terry,2.33520262357202,0.972,0.972,109.714
488,exponential,0.3700021191389153,mse,2.3716770296406544,1.000,1.000,0.000
489,exponential,0.3700021191389153,bradley_terry,2.3716770296406544,0.999,0.998,1127.252
490,exponential,0.3700021191389153,mse,2.5377371998389764,0.993,0.993,0.014
491,exponential,0.3700021191389153,bradley_terry,2.5377371998389764,0.999,0.998,656.956
492,exponential,0.3700021191389153,mse,2.472389362431442,1.000,1.000,0.001
493,exponential,0.3700021191389153,bradley_terry,2.472389362431442,0.999,0.997,501.947
494,exponential,0.3700021191389153,mse,2.3654686802039704,0.999,0.999,0.001
495,exponential,0.3700021191389153,bradley_terry,2.3654686802039704,0.999,0.997,808.693
496,exponential,0.3700021191389153,mse,2.2439355197872404,0.999,0.999,0.002
497,exponential,0.3700021191389153,bradley_terry,2.2439355197872404,1.000,0.999,758.259
498,exponential,0.3700021191389153,mse,2.2541966656171084,0.998,0.998,0.004
499,exponential,0.3700021191389153,bradley_terry,2.2541966656171084,0.998,0.996,457.920
500,exponential,0.5131629159898315,mse,2.396314660177887,1.000,1.000,0.001
501,exponential,0.5131629159898315,bradley_terry,2.396314660177887,0.998,0.994,1002.773
502,exponential,0.5131629159898315,mse,2.1778066180682174,0.998,0.998,0.004
503,exponential,0.5131629159898315,bradley_terry,2.1778066180682174,1.000,0.994,549.331
504,exponential,0.5131629159898315,mse,2.459882237994238,1.000,1.000,0.001
505,exponential,0.5131629159898315,bradley_terry,2.459882237994238,0.999,0.996,427.551
506,exponential,0.5131629159898315,mse,2.5444296901740766,1.000,1.000,0.001
507,exponential,0.5131629159898315,bradley_terry,2.5444296901740766,1.000,0.996,526.618
508,exponential,0.5131629159898315,mse,2.3443343501570237,0.999,0.999,0.003
509,exponential,0.5131629159898315,bradley_terry,2.3443343501570237,0.999,0.995,1098.359
510,exponential,0.5131629159898315,mse,2.0511699426217045,1.000,1.000,0.000
511,exponential,0.5131629159898315,bradley_terry,2.0511699426217045,1.000,0.998,673.640
512,exponential,0.5131629159898315,mse,2.43795584588358,1.000,1.000,0.000
513,exponential,0.5131629159898315,bradley_terry,2.43795584588358,1.000,0.994,744.420
514,exponential,0.5131629159898315,mse,2.369984054678888,1.000,1.000,0.001
515,exponential,0.5131629159898315,bradley_terry,2.369984054678888,1.000,0.997,629.666
516,exponential,0.5131629159898315,mse,2.3970496224175517,0.998,0.998,0.004
517,exponential,0.5131629159898315,bradley_terry,2.3970496224175517,0.999,0.994,452.370
518,exponential,0.5131629159898315,mse,2.3359775923633297,1.000,1.000,0.001
519,exponential,0.5131629159898315,bradley_terry,2.3359775923633297,0.999,0.992,365.452
520,exponential,0.5131629159898315,mse,1.7308406001054386,0.999,0.999,0.002
521,exponential,0.5131629159898315,bradley_terry,1.7308406001054386,0.999,0.997,778.376
522,exponential,0.5131629159898315,mse,2.4683125542689077,1.000,1.000,0.001
523,exponential,0.5131629159898315,bradley_terry,2.4683125542689077,1.000,0.996,570.594
524,exponential,0.5131629159898315,mse,2.479079658314495,0.999,0.999,0.002
525,exponential,0.5131629159898315,bradley_terry,2.479079658314495,0.999,0.995,570.042
526,exponential,0.5131629159898315,mse,2.4568796499811767,0.999,0.999,0.001
527,exponential,0.5131629159898315,bradley_terry,2.4568796499811767,0.992,0.980,158.246
528,exponential,0.5131629159898315,mse,2.1356297725194153,0.999,0.999,0.002
529,exponential,0.5131629159898315,bradley_terry,2.1356297725194153,1.000,0.997,506.117
530,exponential,0.5131629159898315,mse,2.410554264695149,0.999,0.999,0.001
531,exponential,0.5131629159898315,bradley_terry,2.410554264695149,0.999,0.996,701.791
532,exponential,0.5131629159898315,mse,2.365631448447665,0.993,0.994,0.013
533,exponential,0.5131629159898315,bradley_terry,2.365631448447665,0.999,0.991,922.453
534,exponential,0.5131629159898315,mse,2.0254203743835606,0.999,0.999,0.002
535,exponential,0.5131629159898315,bradley_terry,2.0254203743835606,0.999,0.996,175.924
536,exponential,0.5131629159898315,mse,2.3197338643045513,0.997,0.997,0.005
537,exponential,0.5131629159898315,bradley_terry,2.3197338643045513,1.000,0.996,617.099
538,exponential,0.5131629159898315,mse,2.037427687332558,0.999,0.999,0.002
539,exponential,0.5131629159898315,bradley_terry,2.037427687332558,0.999,0.997,536.479
540,exponential,0.5131629159898315,mse,2.3585655261820353,1.000,1.000,0.001
541,exponential,0.5131629159898315,bradley_terry,2.3585655261820353,1.000,0.996,967.947
542,exponential,0.5131629159898315,mse,2.005408165894138,1.000,1.000,0.000
543,exponential,0.5131629159898315,bradley_terry,2.005408165894138,0.997,0.992,184.063
544,exponential,0.5131629159898315,mse,2.063368873835228,1.000,1.000,0.001
545,exponential,0.5131629159898315,bradley_terry,2.063368873835228,0.999,0.992,544.100
546,exponential,0.5131629159898315,mse,2.0912323026740487,0.999,0.999,0.001
547,exponential,0.5131629159898315,bradley_terry,2.0912323026740487,1.000,0.997,506.609
548,exponential,0.5131629159898315,mse,2.705594058615749,1.000,0.999,0.001
549,exponential,0.5131629159898315,bradley_terry,2.705594058615749,1.000,0.989,255.622
550,exponential,0.5131629159898315,mse,1.5415297029884314,0.999,0.999,0.002
551,exponential,0.5131629159898315,bradley_terry,1.5415297029884314,0.999,0.994,885.658
552,exponential,0.5131629159898315,mse,2.7118947379007,0.999,0.999,0.003
553,exponential,0.5131629159898315,bradley_terry,2.7118947379007,1.000,0.995,792.846
554,exponential,0.5131629159898315,mse,2.3579234791159847,0.999,0.999,0.002
555,exponential,0.5131629159898315,bradley_terry,2.3579234791159847,0.991,0.982,68.452
556,exponential,0.5131629159898315,mse,2.239370942733024,0.999,0.999,0.001
557,exponential,0.5131629159898315,bradley_terry,2.239370942733024,0.999,0.995,189.769
558,exponential,0.5131629159898315,mse,2.4496495828876057,0.999,0.999,0.002
559,exponential,0.5131629159898315,bradley_terry,2.4496495828876057,0.997,0.995,68.364
560,exponential,0.5131629159898315,mse,2.646132122889812,0.999,0.999,0.002
561,exponential,0.5131629159898315,bradley_terry,2.646132122889812,0.999,0.994,422.582
562,exponential,0.5131629159898315,mse,1.8397799341233083,1.000,1.000,0.000
563,exponential,0.5131629159898315,bradley_terry,1.8397799341233083,1.000,0.997,1845.919
564,exponential,0.5131629159898315,mse,2.331423850452229,0.999,0.999,0.003
565,exponential,0.5131629159898315,bradley_terry,2.331423850452229,0.999,0.996,927.378
566,exponential,0.5131629159898315,mse,1.932954265802248,1.000,1.000,0.001
567,exponential,0.5131629159898315,bradley_terry,1.932954265802248,1.000,0.996,623.043
568,exponential,0.5131629159898315,mse,2.205081748200963,1.000,1.000,0.001
569,exponential,0.5131629159898315,bradley_terry,2.205081748200963,1.000,0.995,256.322
